folder,offset_file,original_file,comparison_type,device,true_offset,config,bins,method,estimated_offset,error,abs_error,rel_error,same_instrument,processing_time
A,bass_offset_350ms.wav,master.wav,master,Direct,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,12.82
A,bass_offset_350ms.wav,master.wav,master,Direct,350.0,lower_res,48,FingerprintRecognizer,46.44,-303.56,303.56,86.73,False,47.16
A,bass_offset_350ms.wav,master.wav,master,Direct,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,8.25
A,bass_offset_350ms.wav,master.wav,master,Direct,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,12.65
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,35.37
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.47
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,default,84,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,12.63
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,35.48
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.48
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,12.58
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,35.08
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.49
A,bass_offset_350ms.wav,bass.wav,original,Direct,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,12.94
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,default,84,FingerprintRecognizer,46.44,-303.56,303.56,86.73,False,47.8
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,8.93
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,default,84,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,11.85
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,higher_res,96,FingerprintRecognizer,46.44,-303.56,303.56,86.73,False,47.28
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.65
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,higher_res,96,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,13.09
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,lower_res,48,FingerprintRecognizer,46.44,-303.56,303.56,86.73,False,46.29
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.84
A,bass_offset_350ms.wav,no-bass.wav,backing,Direct,350.0,lower_res,48,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,12.71
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,default,84,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,57.04
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,default,84,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,9.98
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,default,84,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,False,12.88
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,higher_res,96,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,59.35
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,higher_res,96,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,9.46
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,False,12.59
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,lower_res,48,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,57.52
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,lower_res,48,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,10.2
A,vocals_offset_206ms.wav,master.wav,master,Direct,206.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,False,12.5
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,default,84,FingerprintRecognizer,0.0,-206.0,206.0,100.0,True,53.81
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,default,84,CorrelationRecognizer,0.0,-206.0,206.0,100.0,True,9.72
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,default,84,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,True,12.52
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,higher_res,96,FingerprintRecognizer,0.0,-206.0,206.0,100.0,True,52.8
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,higher_res,96,CorrelationRecognizer,0.0,-206.0,206.0,100.0,True,8.65
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,True,11.06
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,lower_res,48,FingerprintRecognizer,0.0,-206.0,206.0,100.0,True,55.8
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,lower_res,48,CorrelationRecognizer,0.0,-206.0,206.0,100.0,True,9.13
A,vocals_offset_206ms.wav,vocals.wav,original,Direct,206.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-206.0,206.0,100.0,True,12.79
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,default,84,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,49.48
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,default,84,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,9.83
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,default,84,CorrelationSpectrogramRecognizer,232.2,26.2,26.2,12.72,False,12.61
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,higher_res,96,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,52.09
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,higher_res,96,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,9.24
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,higher_res,96,CorrelationSpectrogramRecognizer,232.2,26.2,26.2,12.72,False,12.1
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,lower_res,48,FingerprintRecognizer,0.0,-206.0,206.0,100.0,False,50.99
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,lower_res,48,CorrelationRecognizer,0.0,-206.0,206.0,100.0,False,8.84
A,vocals_offset_206ms.wav,no-vocals.wav,backing,Direct,206.0,lower_res,48,CorrelationSpectrogramRecognizer,232.2,26.2,26.2,12.72,False,12.69
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,default,84,FingerprintRecognizer,417.96,159.96,159.96,62.0,False,55.34
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,default,84,CorrelationRecognizer,431.75,173.75,173.75,67.34,False,8.36
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,default,84,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,False,12.6
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,higher_res,96,FingerprintRecognizer,417.96,159.96,159.96,62.0,False,54.22
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,higher_res,96,CorrelationRecognizer,431.75,173.75,173.75,67.34,False,10.45
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,False,13.34
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,lower_res,48,FingerprintRecognizer,417.96,159.96,159.96,62.0,False,50.67
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,lower_res,48,CorrelationRecognizer,431.75,173.75,173.75,67.34,False,8.95
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,master.wav,master,Cellphone_-_Microphone,258.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,False,12.26
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,default,84,FingerprintRecognizer,0.0,-258.0,258.0,100.0,True,44.0
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,default,84,CorrelationRecognizer,0.0,-258.0,258.0,100.0,True,9.09
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,default,84,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,True,12.02
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,higher_res,96,FingerprintRecognizer,0.0,-258.0,258.0,100.0,True,45.12
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,higher_res,96,CorrelationRecognizer,0.0,-258.0,258.0,100.0,True,8.94
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,True,13.0
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,lower_res,48,FingerprintRecognizer,0.0,-258.0,258.0,100.0,True,48.26
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,lower_res,48,CorrelationRecognizer,0.0,-258.0,258.0,100.0,True,9.6
A,user2_offset_258ms_with_Cellphone_-_Microphone.wav,user2.wav,original,Cellphone_-_Microphone,258.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-258.0,258.0,100.0,True,13.58
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,49.09
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.25
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,13.08
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,46.48
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.23
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,13.79
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,47.16
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.14
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,master.wav,master,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,12.53
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,34.54
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.91
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,13.34
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,35.27
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,10.23
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,13.12
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,35.16
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.81
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,bass.wav,original,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,12.98
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,48.41
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,10.02
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,13.17
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,47.79
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.31
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,12.66
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,47.32
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.42
A,bass_offset_350ms_with_Laptop_-_Microphone_through_speaker.wav,no-bass.wav,backing,Laptop_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,13.28
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,48.54
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.48
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,12.82
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,47.76
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,10.26
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,13.51
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,47.42
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,11.29
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,master.wav,master,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,False,14.08
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,37.41
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,10.05
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,12.99
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,39.26
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,10.35
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,13.7
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,True,36.93
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,True,9.83
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,bass.wav,original,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-350.0,350.0,100.0,True,12.36
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,default,84,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,50.2
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,default,84,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,10.03
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,default,84,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,12.94
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,50.72
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.14
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,higher_res,96,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,11.75
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,FingerprintRecognizer,0.0,-350.0,350.0,100.0,False,50.78
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationRecognizer,0.0,-350.0,350.0,100.0,False,9.76
A,bass_offset_350ms_with_Cellphone_-_Microphone_through_speaker.wav,no-bass.wav,backing,Cellphone_-_Microphone_through_speaker,350.0,lower_res,48,CorrelationSpectrogramRecognizer,278.64,-71.36,71.36,20.39,False,12.87
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,default,84,FingerprintRecognizer,0.0,-336.0,336.0,100.0,False,50.32
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,default,84,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.74
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,default,84,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.87
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,higher_res,96,FingerprintRecognizer,0.0,-336.0,336.0,100.0,False,52.06
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,higher_res,96,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.85
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.29
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,lower_res,48,FingerprintRecognizer,0.0,-336.0,336.0,100.0,False,50.24
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,lower_res,48,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,8.68
A,guitar_offset_336ms_with_Tiny_Speaker.wav,master.wav,master,Tiny_Speaker,336.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,13.08
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,default,84,FingerprintRecognizer,0.0,-336.0,336.0,100.0,True,45.08
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,default,84,CorrelationRecognizer,0.0,-336.0,336.0,100.0,True,9.6
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,default,84,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,True,13.47
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,higher_res,96,FingerprintRecognizer,0.0,-336.0,336.0,100.0,True,41.38
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,higher_res,96,CorrelationRecognizer,0.0,-336.0,336.0,100.0,True,9.03
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,True,13.04
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,lower_res,48,FingerprintRecognizer,0.0,-336.0,336.0,100.0,True,42.24
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,lower_res,48,CorrelationRecognizer,0.0,-336.0,336.0,100.0,True,8.39
A,guitar_offset_336ms_with_Tiny_Speaker.wav,guitar.wav,original,Tiny_Speaker,336.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,True,12.62
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,default,84,FingerprintRecognizer,371.52,35.52,35.52,10.57,False,49.25
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,default,84,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,10.37
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,default,84,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,14.9
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,higher_res,96,FingerprintRecognizer,371.52,35.52,35.52,10.57,False,52.13
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,higher_res,96,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.36
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,higher_res,96,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.38
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,lower_res,48,FingerprintRecognizer,371.52,35.52,35.52,10.57,False,47.64
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,lower_res,48,CorrelationRecognizer,0.0,-336.0,336.0,100.0,False,9.54
A,guitar_offset_336ms_with_Tiny_Speaker.wav,no-guitar.wav,backing,Tiny_Speaker,336.0,lower_res,48,CorrelationSpectrogramRecognizer,0.0,-336.0,336.0,100.0,False,12.87
A,user2_offset_258ms_with_Laptop_-_Speaker.wav,master.wav,master,Laptop_-_Speaker,258.0,default,84,FingerprintRecognizer,0.0,-258.0,258.0,100.0,False,56.17
